id,area,feature,user_story,expected_behavior,paths,test_method,status,last_result,issues,fixed_in,retest_status,screenshot,source_basis
MOB-051,Site page,Mobile page load: /contact,"As a mobile visitor, I can open /contact and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/contact,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Not sure if you need another admin or a better office workflow?,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-052,Site page,CTA/link: tel:+16179586372,"As a mobile visitor on /contact, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-053,Site page,CTA/link: Start Free,"As a mobile visitor on /contact, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-054,Site page,CTA/link: Map,"As a mobile visitor on /contact, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-055,Site page,CTA/link: Stanley Systems,"As a mobile visitor on /contact, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-056,Site page,CTA/link: jaden@stanley-systems.com,"As a mobile visitor on /contact, I can tap “jaden@stanley-systems.com” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> mailto:jaden@stanley-systems.com,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-057,Site page,CTA/link: +1 (617) 958-6372,"As a mobile visitor on /contact, I can tap “+1 (617) 958-6372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-058,Site page,CTA/link: Privacy Policy,"As a mobile visitor on /contact, I can tap “Privacy Policy” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> /privacy-policy,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/privacy-policy,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-059,Site page,CTA/link: Terms and Conditions,"As a mobile visitor on /contact, I can tap “Terms and Conditions” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/contact -> /terms-and-conditions,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/terms-and-conditions,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered mobile DOM anchors
MOB-060,Site page,Form/interactive flow: /contact,"As a mobile visitor, I can see and use the form or interactive flow on /contact without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/contact,"Side-effect-safe render inspection. Found 1 form(s), 45 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":""name"",""type"":""text"",""required"":true,""placeholder"":""Jane Smith""},{""name"":""company"",""type"":""text"",""required"":true,""placeholder"":""Your business name""},{""name"":""email"",""type"":""email"",""required"":true,""placeholder"":""jane@company.com""},{""name"":""phone"",""type"":""tel"",""required"":false,""placeholder"":""+1 (555) 123-4567""},{""name"":""businessType"",""type"":""text"",""required"":true,""placeholder"":""HVAC, plumbing, marine, electrical, landscaping, etc.""},{""name"":""bottleneck"",""type"":""select"",""required"":true,""placeholder"":""""},{""name"":""invoiceDelay"",""type"":""text"",""required"":false,""placeholder"":""Same day, 2 days later, weekly batch, when someone has time, etc.""},{""name"":""currentProcess"",""type"":""textarea"",""required"":true,""placeholder"":""Walk through what happens now, from the first call or message to the next handoff.""},{""name"":""problem"",""type"":""textarea"",""required"":true,""placeholder"":""Describe where follow-up, billing, paperwork, or office work keeps getting slowed down.""},{""name"":"""",""",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/051-contact.png,Rendered forms/buttons + source fetch calls searched separately
MOB-061,Calculator,Mobile page load: /invoicing-delay-cash-flow-calculator,"As a mobile visitor, I can open /invoicing-delay-cash-flow-calculator and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/invoicing-delay-cash-flow-calculator,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Admin Drag Calculator | Stanley Systems h1=Admin Drag Calculator,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/061-invoicing-delay-cash-flow-calculator.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-062,Calculator,CTA/link: Back to site,"As a mobile visitor on /invoicing-delay-cash-flow-calculator, I can tap “Back to site” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/invoicing-delay-cash-flow-calculator -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/061-invoicing-delay-cash-flow-calculator.png,Rendered mobile DOM anchors
MOB-063,Calculator,Form/interactive flow: /invoicing-delay-cash-flow-calculator,"As a mobile visitor, I can see and use the form or interactive flow on /invoicing-delay-cash-flow-calculator without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/invoicing-delay-cash-flow-calculator,"Side-effect-safe render inspection. Found 0 form(s), 2 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/061-invoicing-delay-cash-flow-calculator.png,Rendered forms/buttons + source fetch calls searched separately
MOB-064,Portal,Mobile page load: /login,"As a mobile visitor, I can open /login and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/login,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Company Brain access for service-business teams.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/064-login.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-065,Portal,CTA/link: Stanley Systems,"As a mobile visitor on /login, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/login -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/064-login.png,Rendered mobile DOM anchors
MOB-066,Portal,CTA/link: Back to site,"As a mobile visitor on /login, I can tap “Back to site” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/login -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/064-login.png,Rendered mobile DOM anchors
MOB-067,Portal,Form/interactive flow: /login,"As a mobile visitor, I can see and use the form or interactive flow on /login without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/login,"Side-effect-safe render inspection. Found 1 form(s), 3 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":"""",""type"":""select"",""required"":false,""placeholder"":""""},{""name"":"""",""type"":""email"",""required"":false,""placeholder"":""""},{""name"":"""",""type"":""password"",""required"":false,""placeholder"":""""}],""submits"":[""Sign in to Company Brain""]}]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/064-login.png,Rendered forms/buttons + source fetch calls searched separately
MOB-068,Portal,Mobile page load: /portal,"As a mobile visitor, I can open /portal and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/portal,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Company Brain access for service-business teams.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/068-portal.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
